id,Index,Field,SampleDate,SOM,geometry,x,y,total_clay,BSI,CEC,EVI,mrvbf,NDVI,SAVI,slope,SBI,tpi,tri,twi
578,940,McKinnis,9/19/2022,5.3,POINT (501292.15302174 4480802.3080882),501292.153,4480802.308,2.502614021,0.201629892,0.912974656,3.149717331,-0.004896284,0.597054899,0.895507395,0.011535098,1627,-0.252346218,0.011699073,12.60356712
579,941,McKinnis,9/19/2022,4.6,POINT (501292.058102564 4480701.76112977),501292.0581,4480701.761,4.817337513,0.184314147,0.88197273,2.744809389,-5.95E-05,0.5864923,0.879665673,0.006475351,1651.333374,-0.013032294,0.007006699,11.57591629
580,942,McKinnis,9/19/2022,4.1,POINT (501291.963180064 4480601.21408733),501291.9632,4480601.214,4.583705902,0.206258938,0.891634762,2.706523418,-0.003742978,0.542135775,0.813134313,0.004784803,1769.666626,-0.124962308,0.005670786,11.41999817
581,943,McKinnis,9/19/2022,3.9,POINT (501291.868254203 4480500.66716052),501291.8683,4480500.667,3.661105156,0.17014569,0.90672338,2.624230385,0.003435143,0.588944256,0.883345366,0.003348724,2047.333374,-0.001543738,0.004477363,11.08724689
582,944,McKinnis,9/19/2022,3.5,POINT (501291.773325018 4480400.1201497),501291.7733,4480400.12,3.112301826,0.159736648,0.887435555,2.584043503,0.001724483,0.54296875,0.814386845,0.003146977,2049.333252,-0.071350873,0.005128423,10.83111572
583,945,McKinnis,9/19/2022,3.4,POINT (501392.320308561 4480400.02518339),501392.3203,4480400.025,2.596730709,0.164255485,0.853189349,2.439274549,0.001500863,0.520794749,0.78112638,0.007885021,1801.333374,0.090507425,0.008919374,10.088974
584,946,McKinnis,9/19/2022,3.5,POINT (501392.415258731 4480500.57219604),501392.4153,4480500.572,2.430229664,0.162867174,0.854342759,2.438389778,0.001989845,0.524185598,0.786213696,0.004744115,1807.666626,0.070768759,0.007129054,10.36372852
585,947,McKinnis,9/19/2022,3.4,POINT (501392.510129266 4480601.1192245),501392.5101,4480601.119,2.882392645,0.168840632,0.88110882,2.302689314,-0.001213197,0.519538343,0.77924329,0.003469938,1968,-0.007355751,0.004667279,10.79238796
586,948,McKinnis,9/19/2022,3.6,POINT (501392.605072642 4480701.66616896),501392.6051,4480701.666,4.848060131,0.165182263,0.86124748,2.697762012,0.001552035,0.539091825,0.808568776,0.006312965,1784,0.082958438,0.00705279,10.93627739
587,949,McKinnis,9/19/2022,5.8,POINT (501392.700012617 4480802.21312922),501392.7,4480802.213,1.29536438,0.192590043,0.905486047,2.994063377,-0.003760143,0.613574505,0.920288086,0.011184675,1880.333374,-0.270650953,0.011490446,11.83141041
588,950,McKinnis,9/19/2022,5.3,POINT (501392.794949188 4480902.7601053),501392.7949,4480902.76,2.513613224,0.186814427,0.907158136,3.16796422,-0.000825785,0.615446508,0.923095465,0.005826644,1784.333374,-0.188297078,0.007280249,12.68494701
589,951,McKinnis,9/19/2022,3.7,POINT (501392.889882354 4481003.30709719),501392.8899,4481003.307,2.787242174,0.168194622,0.887588501,2.58915472,0.001727867,0.547143817,0.820645154,0.008575667,1971.333374,0.056646805,0.008721884,10.84955025
590,952,McKinnis,9/19/2022,3.4,POINT (501392.98481211 4481103.85410488),501392.9848,4481103.854,2.768361807,0.162036836,0.857257485,2.458577394,0.000732923,0.508832693,0.763182938,0.011346702,1772.666626,0.007139507,0.011470184,10.42333412
591,953,McKinnis,9/19/2022,3.1,POINT (501393.079738466 4481204.40112839),501393.0797,4481204.401,3.894096613,0.15271613,0.851432085,2.648468256,0.005020207,0.53060174,0.795834422,0.012077223,1770,0.134470835,0.012314506,9.452911377
592,954,McKinnis,9/19/2022,4,POINT (501393.174737659 4481304.9480679),501393.1747,4481304.948,1.482806683,0.186207533,0.910391271,3.024352551,-0.003704609,0.590095341,0.885069013,0.010394011,1893,-0.080175266,0.010615647,9.56223774
593,955,McKinnis,9/19/2022,4.3,POINT (501393.269657203 4481405.49512303),501393.2697,4481405.495,4.373557091,0.202392817,0.895139813,2.925235033,0.002942441,0.597914636,0.896798909,0.02614546,1671.333374,-0.190594569,0.025593806,9.953493118
594,956,McKinnis,9/19/2022,3.6,POINT (501393.364573357 4481506.04209415),501393.3646,4481506.042,2.471150637,0.156188563,0.881049156,2.692181587,0.001839219,0.555781603,0.833601773,0.011856042,1895.666626,0.216578111,0.011958949,8.961418152
595,957,McKinnis,9/19/2022,4.5,POINT (501493.911559068 4481505.94710212),501493.9116,4481505.947,2.647901773,0.194696978,0.900494039,2.802904844,0.001076491,0.541466892,0.812128186,0.008742731,1778.333374,0.02717966,0.009642141,9.924938202
596,958,McKinnis,9/19/2022,4.7,POINT (501493.816622541 4481405.40012912),501493.8166,4481405.4,0.972088933,0.199351177,0.900936484,2.885203362,-0.005123642,0.59873116,0.898025513,0.006146131,1628.666626,-0.365302533,0.006723762,11.44651794
597,959,McKinnis,9/19/2022,3.9,POINT (501493.721682551 4481304.85317193),501493.7217,4481304.853,3.051924467,0.181443706,0.875518978,2.604111671,0.001022611,0.520730853,0.781027675,0.011132229,1868.333374,0.141908377,0.01140045,9.500094414
598,960,McKinnis,9/19/2022,4.2,POINT (501493.626739109 4481204.30613073),501493.6267,4481204.306,0.981134176,0.189973325,0.870559275,2.49505496,0.000787696,0.497579336,0.746302128,0.008473885,1692,-0.022184437,0.008841637,10.70732975
599,961,McKinnis,9/19/2022,4.6,POINT (501493.531792184 4481103.75920516),501493.5318,4481103.759,2.423698902,0.179801613,0.876132369,2.926032543,0.000362211,0.540646076,0.810897171,0.006412622,1780.333374,-0.083570354,0.006955626,11.72132397
600,962,McKinnis,9/19/2022,4.5,POINT (501493.436918034 4481003.2121956),501493.4369,4481003.212,3.15268445,0.170803308,0.886095941,2.725620031,-1.35E-05,0.559552073,0.839256942,0.003467031,2032,-0.010533212,0.004203772,12.07419205
601,963,McKinnis,9/19/2022,4.2,POINT (501493.341964196 4480902.66520184),501493.342,4480902.665,3.357232332,0.186542198,0.889969468,2.531145811,-0.00130489,0.51416862,0.771184146,0.008859077,1891.666626,-0.00239172,0.0088952,11.47101498
602,964,McKinnis,9/19/2022,5.6,POINT (501493.247006887 4480802.11822387),501493.247,4480802.118,4.171142578,0.193488017,0.908117652,3.06526804,-0.003123849,0.580968559,0.871378839,0.008547362,1869.333374,-0.30327791,0.008797235,12.51545429
603,965,McKinnis,9/19/2022,4.3,POINT (501493.152046115 4480701.57126173),501493.152,4480701.571,1.747671723,0.168426126,0.886876106,2.744393826,-0.000657359,0.547440171,0.821088493,0.006567908,1989.333374,-0.008187193,0.006904467,12.11267662
604,966,McKinnis,9/19/2022,3.4,POINT (501493.057158127 4480601.02421558),501493.0572,4480601.024,1.530342221,0.155264944,0.891284466,2.902627945,-0.003375836,0.566589952,0.849815071,0.005049902,2246.666748,-0.123549409,0.005300946,10.59247303
605,967,McKinnis,9/19/2022,3.2,POINT (501492.962190418 4480500.47728505),501492.9622,4480500.477,3.556423664,0.156562805,0.879987359,2.388231993,-0.001105876,0.536269426,0.804339051,0.006362293,2028.666626,-0.03047247,0.007510467,10.89530945
606,968,McKinnis,9/19/2022,3.7,POINT (501492.8672955 4480399.93027052),501492.8673,4480399.93,2.520884514,0.163787469,0.865337908,2.391269684,0.000325396,0.507952631,0.761864483,0.012364592,1887.333374,-0.042867489,0.012729804,10.56469154
607,969,McKinnis,9/19/2022,3.1,POINT (501593.319366454 4480299.28841048),501593.3194,4480299.288,3.769520998,0.149178237,0.882804573,2.761658669,-0.004585076,0.57641089,0.864547849,0.005433289,1922.666626,0.074905664,0.006716486,11.31176281
608,970,McKinnis,9/19/2022,4.1,POINT (501593.414285905 4480399.83531129),501593.4143,4480399.835,2.803318977,0.154607162,0.869054615,2.11753726,-0.003705048,0.474564463,0.711784661,0.011063897,1835,-0.173987225,0.011123229,10.78557682
609,971,McKinnis,9/19/2022,3.4,POINT (501593.509201809 4480500.38232774),501593.5092,4480500.382,2.304617167,0.152765349,0.878929794,2.130477667,0.003526167,0.494117647,0.741115928,0.009958792,2060,0.058325972,0.010222065,10.33744717
610,972,McKinnis,9/19/2022,3.6,POINT (501593.604114185 4480600.92936),501593.6041,4480600.929,0.885599971,0.175097361,0.879134536,2.436611176,-0.001286363,0.535326064,0.802920938,0.008224805,1912.333374,-0.090565808,0.008357117,11.40716743
611,973,McKinnis,9/19/2022,4.4,POINT (501593.699099291 4480701.47630826),501593.6991,4480701.476,0.659126878,0.191042736,0.887334287,2.78755331,-0.001578539,0.53692472,0.805315256,0.006952196,1727,-0.063854031,0.007549128,11.20238781
612,974,McKinnis,9/19/2022,3.8,POINT (501593.794004634 4480802.02327232),501593.794,4480802.023,0.40606156,0.194038808,0.886899054,2.13094449,-0.007053058,0.463624924,0.695374966,0.033432987,1868.666626,-0.221265867,0.032725446,10.32852554
613,975,McKinnis,9/19/2022,4,POINT (501593.88890645 4480902.57025219),501593.8889,4480902.57,2.515444279,0.183589891,0.885108709,2.713629961,0.002559651,0.536849439,0.805203855,0.012193624,1870,0.040752526,0.012384779,10.53948879
614,976,McKinnis,9/19/2022,3.9,POINT (501593.983880965 4481003.11724789),501593.9839,4481003.117,1.926885247,0.172231287,0.874796391,2.691387653,0.003826661,0.538461566,0.807623267,0.00975085,1831,-0.006570178,0.010482078,10.18705845
615,977,McKinnis,9/19/2022,3.8,POINT (501594.078775726 4481103.66425938),501594.0788,4481103.664,1.858147383,0.170607343,0.864423394,2.584450483,0.002554648,0.512402534,0.768535733,0.010935516,1682.333374,-0.031314086,0.011468058,10.33804703
616,978,McKinnis,9/19/2022,4,POINT (501594.17374321 4481204.21118687),501594.1737,4481204.211,1.777444363,0.149927929,0.887120068,2.394331932,0.008442529,0.504693627,0.75697583,0.007642027,2072.666748,0.27706483,0.008448373,9.810624123
617,979,McKinnis,9/19/2022,3.9,POINT (501594.268707138 4481304.75822999),501594.2687,4481304.758,1.482468963,0.165731683,0.849842072,2.348676443,-0.002959995,0.488600492,0.732836485,0.015568122,1745.666626,-0.080588229,0.015831532,9.295403481
618,980,McKinnis,9/19/2022,4.9,POINT (501594.363591337 4481405.30518909),501594.3636,4481405.305,2.584657431,0.184168071,0.887739182,2.573611736,0.006969597,0.498376042,0.747496605,0.02016072,1663,0.161345497,0.020164467,10.10839081
619,981,McKinnis,9/19/2022,4,POINT (501594.458548228 4481505.85216402),501594.4585,4481505.852,4.345737934,0.177561983,0.916848004,2.783522367,-0.000903465,0.56557101,0.848284602,0.007429398,1951.333374,-0.08639922,0.009887331,10.37791443
620,982,McKinnis,9/19/2022,4,POINT (501695.005540907 4481505.75727983),501695.0055,4481505.757,2.047061205,0.165279806,0.894009829,2.631834507,0.001543028,0.54143095,0.812078834,0.005098504,1960.666626,0.0137012,0.008203793,9.628953934
621,983,McKinnis,9/19/2022,3.6,POINT (501694.91063989 4481405.21020314),501694.9106,4481405.21,4.567285061,0.179872558,0.861006558,2.318959713,0.005419543,0.487374604,0.730998695,0.008782087,1760,0.241666839,0.010661844,9.706999779
622,984,McKinnis,9/19/2022,5,POINT (501694.815659039 4481304.66324205),501694.8157,4481304.663,0.832819998,0.204345867,0.898421109,2.866014242,-0.007471339,0.541414857,0.812050104,0.015063902,1599,-0.222120419,0.015375267,10.91395569
623,985,McKinnis,9/19/2022,3.3,POINT (501694.720750819 4481204.1162968),501694.7208,4481204.116,1.162674665,0.163227305,0.877074718,2.254746914,0.005740943,0.490196079,0.735230863,0.017907334,1870.666626,0.209763229,0.018458892,9.160084724
624,986,McKinnis,9/19/2022,4.5,POINT (501694.625762808 4481103.56926751),501694.6258,4481103.569,2.696931839,0.175260901,0.875349224,2.606412888,0.001958758,0.501081467,0.751554489,0.014319559,1764,-0.012401546,0.014944193,11.60827446
625,987,McKinnis,9/19/2022,3.9,POINT (501694.530847409 4481003.02235388),501694.5308,4481003.022,1.411963463,0.178089932,0.867546439,2.426696301,-0.000611275,0.503270268,0.754838705,0.016707854,1743.333374,-0.016655458,0.016898649,10.13850403
626,988,McKinnis,9/19/2022,3.6,POINT (501694.435928443 4480902.47535624),501694.4359,4480902.475,2.452316999,0.181850791,0.885460973,2.44339776,0.001237324,0.514529347,0.771726847,0.018677156,1932,0.102348752,0.018373817,8.755519867
627,989,McKinnis,9/19/2022,3.5,POINT (501694.341005888 4480801.9283744),501694.341,4480801.928,5.825797081,0.163478315,0.883973539,2.425431728,-0.004417855,0.535157621,0.802666903,0.039239358,1959.666626,-0.192193493,0.038189229,9.01382637
628,990,McKinnis,9/19/2022,4.3,POINT (501694.246079744 4480701.38140837),501694.2461,4480701.381,4.230074883,0.181209236,0.906285703,2.778922081,0.003228704,0.558083415,0.837053001,0.00360979,2008.333374,0.043139782,0.004745983,12.81003666
629,991,McKinnis,9/19/2022,3.7,POINT (501694.151150034 4480600.83435833),501694.1512,4480600.834,1.22177577,0.171448439,0.916426539,2.54224658,-1.85E-05,0.537760615,0.806570292,0.009239258,2097.333252,0.004688131,0.009544455,10.89020252
630,992,McKinnis,9/19/2022,4.7,POINT (501794.698113202 4480600.73951001),501794.6981,4480600.74,1.666611671,0.170746729,0.900304914,2.840518951,0.001222163,0.536576569,0.804792345,0.007195795,1889,0.009829321,0.007439436,11.86158466
631,993,McKinnis,9/19/2022,2.9,POINT (501794.793063798 4480701.28646223),501794.7931,4480701.286,1.534873009,0.172543243,0.890737534,2.200652122,0.003460701,0.501858711,0.752724528,0.008308474,2096,0.143070564,0.008558085,10.98604679
632,994,McKinnis,9/19/2022,4.3,POINT (501795.267685802 4481204.02136068),501795.2677,4481204.021,1.192816138,0.178016603,0.872828543,2.370563269,0.016831322,0.495238096,0.742793977,0.017232243,1794.666626,0.953341365,0.0173377,8.173529625
633,995,McKinnis,9/19/2022,4.1,POINT (501795.362614515 4481304.56830795),501795.3626,4481304.568,3.947110415,0.160740435,0.898518324,2.872721195,-0.00558102,0.580019712,0.869958103,0.008212325,1998.666626,-0.279368848,0.010067764,11.16266346
634,996,McKinnis,9/19/2022,3.7,POINT (501795.457615793 4481405.11527104),501795.4576,4481405.115,1.525073051,0.190237299,0.879188895,2.185358286,-0.000234545,0.487660766,0.73142755,0.015686581,1759.333374,-0.219295159,0.016018536,11.26777363
635,997,McKinnis,9/19/2022,4.9,POINT (501795.552537202 4481505.66224993),501795.5525,4481505.662,2.047595978,0.187220514,0.916123807,2.851273775,-0.00519055,0.578912258,0.868295968,0.008264969,1891.666626,-0.217548728,0.010423536,10.80112934
636,998,McKinnis,9/19/2022,3.9,POINT (501896.099537109 4481505.56737378),501896.0995,4481505.567,4.794148445,0.168937743,0.861754179,2.243073463,-0.003342085,0.484938174,0.727343976,0.009961014,1595.666626,-0.046838041,0.011446477,10.02392101
637,999,McKinnis,9/19/2022,3.5,POINT (501896.004595335 4481405.02039283),501896.0046,4481405.02,4.710539818,0.158231556,0.859341443,2.321543932,0.000556297,0.485232055,0.72778666,0.010449248,1705.666626,0.091657236,0.01160273,10.14074993
638,1000,McKinnis,9/19/2022,3.3,POINT (501895.909649848 4481304.4734277),501895.9096,4481304.473,2.911360741,0.146226481,0.848164797,2.393565178,0.000162141,0.503934324,0.755836844,0.00800937,1764,0.054512128,0.009950059,10.22628117
639,1001,McKinnis,9/19/2022,5.3,POINT (501895.814700667 4481203.92637856),501895.8147,4481203.926,4.420594215,0.173225135,0.863409936,2.714512587,0.007395996,0.53937906,0.808997631,0.014158327,1668.333374,0.317741543,0.014903999,9.564838409
640,1002,McKinnis,9/19/2022,4,POINT (501895.339975278 4480701.19146983),501895.34,4480701.191,0.887180686,0.164188892,0.855776191,2.449486017,-0.000701564,0.498916954,0.748307943,0.006361549,1668.666626,0.016528629,0.007369457,12.33759022
641,1003,McKinnis,9/19/2022,3.9,POINT (501895.245080053 4480600.64451557),501895.2451,4480600.645,0.68091017,0.161419436,0.869724035,2.600240946,-0.000576069,0.531854987,0.797712266,0.008724025,1786,-0.022397429,0.008933194,12.46177006
642,1004,The Teens (112-114),9/14/2021,4.6,POINT (500477.944871428 4482194.96139161),500477.9449,4482194.961,1.66473031,0.219955996,0.871964991,2.983820677,-0.013284915,0.611997426,0.917922974,0.011342461,1574.333374,-0.737842441,0.012992905,9.508149147
643,1005,The Teens (112-114),9/14/2021,4.2,POINT (500478.004902298 4482258.55285913),500478.0049,4482258.553,2.090875149,0.177508816,0.87428385,3.005223036,0.000309994,0.652325571,0.978417277,0.006212074,1897.666626,-0.025679827,0.007765307,10.22793293
644,1006,The Teens (112-114),9/14/2021,3.1,POINT (500478.064932037 4482322.14423315),500478.0649,4482322.144,2.052361012,0.1773182,0.866697967,2.918823004,-0.003945858,0.640657723,0.960914731,0.007517526,1898.666626,0.014668493,0.008918391,10.32682991
645,1007,The Teens (112-114),9/14/2021,2.7,POINT (500478.125036855 4482385.73561351),500478.125,4482385.736,2.154406548,0.177048564,0.863378286,2.947946787,-0.005156861,0.654091716,0.981066406,0.009704454,1983.333374,0.02881667,0.011509412,9.48068428
646,1008,The Teens (112-114),9/14/2021,2.2,POINT (500478.185064311 4482449.3271),500478.1851,4482449.327,1.970587611,0.169394776,0.849301159,2.954012394,-0.005745779,0.653740823,0.980540514,0.01143528,2100.666748,0.089663669,0.013159445,9.5353508
647,1009,The Teens (112-114),9/14/2021,2.6,POINT (500478.245090635 4482512.918493),500478.2451,4482512.918,1.707825899,0.174995288,0.860125661,2.81853056,-0.005773536,0.645921826,0.96881175,0.012878262,2091.333252,0.02981757,0.014972293,9.571284294
648,1010,The Teens (112-114),9/14/2021,3.5,POINT (500478.305192031 4482576.50989232),500478.3052,4482576.51,3.177180529,0.155311868,0.84615922,2.676604986,-0.006374062,0.609293818,0.913870871,0.017067384,2100.666748,0.904531062,0.020550339,10.62169456
649,1011,The Teens (112-114),9/14/2021,4,POINT (500541.836504453 4482512.85844397),500541.8365,4482512.858,2.443956375,0.187672243,0.898379564,2.839025497,-0.001738891,0.652902126,0.979282439,0.016768266,2010,-0.074656017,0.01758511,10.0962162
650,1012,The Teens (112-114),9/14/2021,4,POINT (500541.776485477 4482449.26705038),500541.7765,4482449.267,1.962678671,0.186195731,0.887963533,2.973042965,-0.005612072,0.658060789,0.987020433,0.027611108,1890.666626,-0.101150237,0.02758522,9.806917191
651,1013,The Teens (112-114),9/14/2021,4.8,POINT (500541.716389137 4482385.67556329),500541.7164,4482385.676,1.622547269,0.187529936,0.893187523,2.882883072,-0.000762972,0.652680635,0.978949666,0.020904565,1808,-0.105482094,0.021597102,10.23241329
652,1014,The Teens (112-114),9/14/2021,5.1,POINT (500541.656367851 4482322.08418235),500541.6564,4482322.084,1.410501957,0.193236515,0.883506477,2.959405899,-0.00109786,0.661608934,0.992342353,0.015099113,1814.333374,-0.197633937,0.015983891,11.10531902
653,1015,The Teens (112-114),9/14/2021,4.4,POINT (500541.596269195 4482258.49280773),500541.5963,4482258.493,1.731431723,0.186700329,0.869714499,2.879908085,0.010220012,0.654213727,0.981249571,0.017335435,1935.333374,0.215642929,0.017996071,9.567235947
654,1016,The Teens (112-114),9/14/2021,4.8,POINT (500541.536245604 4482194.90133962),500541.5362,4482194.901,2.260907173,0.191733211,0.874763846,2.849337578,-0.0127907,0.630973995,0.946389437,0.018312709,1863.333374,-0.263590574,0.019294104,8.768011093
655,1017,The Teens (112-114),9/14/2021,4,POINT (500605.127620936 4482194.84132927),500605.1276,4482194.841,1.919194102,0.194744557,0.876439393,2.826526403,-0.023617774,0.631056249,0.946513176,0.016780881,1937.666626,-0.358848959,0.019345565,9.141037941
656,1018,The Teens (112-114),9/14/2021,3.4,POINT (500605.187713463 4482258.43269817),500605.1877,4482258.433,4.265032768,0.182367191,0.871273994,2.860105515,-0.003017863,0.656047285,0.984000027,0.013755552,1977.666626,0.106197454,0.015904529,9.161604881
657,1019,The Teens (112-114),9/14/2021,4.6,POINT (500605.24780481 4482322.02417321),500605.2478,4482322.024,1.551205158,0.176628858,0.893262625,2.942860603,-0.00075218,0.653657138,0.980414808,0.018034587,1926.333374,0.094358519,0.019412937,9.932342529
658,1020,The Teens (112-114),9/14/2021,7.5,POINT (500605.307818785 4482385.61555475),500605.3078,4482385.616,5.004845619,0.186658785,0.905102849,2.897697926,-0.0012333,0.653683424,0.98045367,0.007325489,1645,-0.156209841,0.010478739,10.86463547
659,1021,The Teens (112-114),9/14/2021,5.5,POINT (500605.3679078 4482449.20694263),500605.3679,4482449.207,2.913542032,0.186623096,0.889733553,2.742046356,-0.009170568,0.618131042,0.92712456,0.020006672,1858,-0.228322923,0.023783151,9.602387428
660,1022,The Teens (112-114),9/14/2021,5,POINT (500605.42791943 4482512.79833682),500605.4279,4482512.798,1.860646009,0.168617919,0.856140196,2.78200984,-0.013715369,0.572262049,0.858321548,0.029695148,2018.666626,0.044959884,0.032245576,8.466211319
661,1023,The Teens (112-114),9/14/2021,3.5,POINT (500669.019335579 4482512.73827138),500669.0193,4482512.738,2.987404346,0.145567462,0.852802277,2.594390392,0.003406782,0.590909064,0.886295557,0.058325507,2061.333252,0.919463158,0.064291544,7.257184029
662,1024,The Teens (112-114),9/14/2021,3.9,POINT (500668.959255075 4482449.14687657),500668.9593,4482449.147,4.369253159,0.177199289,0.876058936,2.805398703,0.011443554,0.647775054,0.971592128,0.014157262,2085,0.444638222,0.015147133,8.994502068
663,1025,The Teens (112-114),9/14/2021,4.6,POINT (500668.899249601 4482385.55548809),500668.8992,4482385.555,4.782485485,0.167041764,0.876410544,2.944097042,0.009606294,0.642761707,0.964070976,0.01833934,1998,0.371759832,0.020021254,9.103630066
664,1026,The Teens (112-114),9/14/2021,6.6,POINT (500668.839166731 4482321.96410593),500668.8392,4482321.964,2.049273968,0.168013379,0.889305413,2.860838175,0.000782741,0.64678365,0.970104516,0.007412741,1900,-0.081904836,0.008723084,10.68531513
665,1027,The Teens (112-114),9/14/2021,4.1,POINT (500668.779082684 4482258.37263026),500668.7791,4482258.373,4.564109802,0.177841797,0.872758985,2.788701057,-0.006101531,0.636880696,0.955249548,0.015907276,2002.333374,-0.292485774,0.017421851,9.593716621
666,1028,The Teens (112-114),9/14/2021,4.9,POINT (500668.719073656 4482194.78126076),500668.7191,4482194.781,3.640388489,0.185225248,0.87637651,3.084733486,-0.009864564,0.635133088,0.952628016,0.0097067,2001.666626,-0.544227183,0.011829528,10.24852848
